0,26.679
1,26.679
2,26.679
3,26.679
4,26.679
5,26.679
6,26.679
7,26.679
8,26.679
9,26.679
10,26.579
11,26.591
12,26.591
13,26.591
14,26.591
15,26.591
16,26.591
17,26.7
18,26.7
19,26.7
20,26.7
21,26.7
22,26.7
23,26.7
24,26.7
25,38.439
26,38.439
27,38.439
28,38.439
29,38.439
30,38.439
31,38.569
32,38.569
33,38.569
34,38.569
35,38.569
36,38.569
37,38.569
38,38.569
39,42.457
40,42.457
41,42.457
42,42.457
43,42.457
44,42.457
45,37.819
46,37.819
47,37.819
48,37.819
49,37.819
50,37.819
51,37.819
52,37.819
53,37.942
54,37.942
55,37.942
56,37.942
57,37.942
58,37.942
59,43.491
60,43.491
61,43.491
62,43.491
63,43.491
64,43.491
65,43.491
66,43.491
67,38.476
68,38.476
69,38.476
70,38.476
71,38.476
72,38.476
73,45.778
74,45.778
75,45.778
76,45.778
77,45.778
78,45.778
79,45.778
80,45.778
81,46.58
82,46.58
83,46.58
84,46.58
85,46.58
86,46.58
87,46.34
88,46.34
89,46.34
90,46.34
91,46.34
92,46.34
93,46.34
94,46.34
95,45.055
96,45.055
97,45.055
98,45.055
99,45.055
100,45.055
101,46.972
102,46.972
103,46.972
104,46.972
105,46.972
106,46.972
107,46.972
108,46.972
109,51.135
110,51.135
111,51.135
112,51.135
113,51.135
114,51.135
115,48.894
116,48.894
117,48.894
118,48.894
119,48.894
120,48.894
121,48.894
122,48.894
123,48.894
124,48.328
125,48.328
126,48.328
127,48.328
128,48.328
129,46.978
130,46.978
131,46.978
132,46.978
133,46.978
134,46.978
135,46.978
136,46.978
137,46.978
138,48.128
139,48.128
140,48.128
141,48.128
142,48.128
143,46.724
144,45.955
145,45.955
146,45.955
147,45.955
148,45.955
149,45.955
150,45.955
151,45.955
152,47.522
153,47.522
154,47.522
155,47.522
156,47.522
157,47.522
158,46.601
159,46.601
160,46.601
161,46.601
162,46.601
163,46.601
164,46.601
165,46.601
166,52.158
167,52.158
168,52.158
169,52.158
170,52.158
171,52.158
172,53.042
173,53.042
174,53.042
175,53.042
176,53.042
177,53.042
178,53.042
179,53.042
180,44.043
181,44.043
182,44.043
183,44.043
184,44.043
185,44.043
186,46.664
187,46.664
188,46.664
189,46.664
190,46.664
191,46.664
192,46.664
193,46.664
194,47.322
195,47.322
196,47.322
197,47.322
198,47.322
199,47.322
200,44.213
201,44.213
202,44.213
203,44.213
204,44.213
205,44.213
206,44.213
207,44.213
208,44.213
209,44.213
210,44.213
211,44.213
212,44.213
213,44.213
214,44.182
215,44.182
216,44.182
217,44.182
218,44.182
219,44.182
220,44.182
221,44.182
222,44.154
223,44.154
224,44.154
225,44.154
226,44.154
227,44.154
228,39.461
229,39.461
230,39.461
231,39.461
232,39.461
233,39.461
234,39.461
235,39.461
236,39.211
237,39.211
238,39.211
239,39.211
240,39.211
241,39.211
242,39.059
243,39.059
244,39.059
245,39.059
246,39.059
247,39.059
248,39.059
249,39.059
250,53.131
251,53.131
252,53.131
253,53.131
254,53.131
255,53.131
256,49.416
257,49.416
258,49.416
259,49.416
260,49.416
261,49.416
262,49.416
263,49.416
264,46.381
265,46.381
266,46.381
267,46.381
268,46.381
269,46.381
270,46.886
271,46.886
272,46.886
273,46.886
274,46.886
275,46.886
276,46.886
277,46.886
278,49.703
279,49.703
280,49.703
281,49.703
282,49.703
283,49.703
284,47.188
285,47.188
286,47.188
287,47.188
288,47.188
289,47.188
290,47.188
291,47.188
292,53.642
293,53.642
294,53.642
295,53.642
296,53.642
297,53.642
298,46.597
299,46.597
300,46.597
301,46.597
302,46.597
303,46.597
304,46.597
305,46.597
306,46.698
307,46.698
308,46.698
309,46.698
310,46.698
311,46.698
312,47.404
313,47.404
314,47.404
315,47.404
316,47.404
317,47.404
318,47.404
319,47.404
320,47.381
321,47.381
322,47.381
323,47.381
324,47.381
325,47.381
326,45.892
327,48.399
328,48.399
329,48.399
330,48.399
331,48.399
332,48.399
333,48.399
334,51.105
335,51.105
336,51.105
337,51.105
338,51.105
339,51.105
340,51.105
341,47.189
342,47.189
343,47.189
344,47.189
345,47.189
346,47.189
347,47.189
348,50.701
349,47.485
350,47.485
351,47.485
352,47.485
353,47.485
354,47.485
355,49.407
356,49.407
357,49.407
358,49.407
359,49.407
360,49.407
361,49.407
362,49.407
363,40.95
364,40.95
365,40.95
366,40.95
367,40.95
368,40.95
369,44.48
370,44.48
371,44.48
372,44.48
373,44.48
374,44.48
375,44.48
376,44.48
377,46.779
378,46.779
379,46.779
380,46.779
381,46.779
382,46.779
383,44.58
384,44.58
385,44.58
386,44.58
387,44.58
388,44.58
389,44.58
390,44.58
391,44.278
392,44.278
393,44.278
394,44.278
395,44.278
396,44.278
397,44.278
398,44.278
399,44.278
400,44.278
401,44.278
402,44.278
403,44.278
404,44.278
405,44.365
406,44.365
407,44.365
408,44.365
409,44.365
410,44.365
411,45.388
412,45.388
413,45.388
414,45.388
415,45.388
416,45.388
417,45.388
418,45.388
419,44.883
420,44.883
421,44.883
422,44.883
423,44.883
424,44.883
425,43.37
426,43.37
427,43.37
428,43.37
429,43.37
430,43.37
431,43.37
432,43.37
433,43.369
434,43.369
435,43.369
436,43.369
437,43.369
438,43.369
439,46.497
440,46.497
441,46.497
442,46.497
443,46.497
444,46.497
445,46.497
446,46.497
447,47.303
448,47.303
449,47.303
450,47.303
451,47.303
452,47.303
453,46.496
454,46.496
455,46.496
456,46.496
457,46.496
458,46.496
459,46.496
460,46.496
461,47.0
462,47.0
463,47.0
464,47.0
465,47.0
466,47.0
467,47.492
468,47.492
469,47.492
470,47.492
471,47.492
472,47.492
473,47.492
474,47.492
475,47.001
476,47.001
477,47.001
478,47.001
479,47.001
480,47.001
481,48.998
482,48.998
483,48.998
484,48.998
485,48.998
486,48.998
487,48.998
488,48.998
489,47.102
490,47.102
491,47.102
492,47.102
493,47.102
494,47.102
495,47.693
496,47.693
497,47.693
498,47.693
499,47.693
500,47.693
501,47.693
502,47.693
503,48.11
504,48.11
505,48.11
506,48.11
507,48.11
508,48.11
509,47.303
510,46.281
511,46.281
512,46.281
513,46.281
514,46.281
515,46.281
516,46.281
517,47.995
518,46.9
519,46.9
520,46.9
521,46.9
522,46.9
523,54.339
524,54.339
525,54.339
526,54.339
527,54.339
528,54.339
529,54.339
530,54.339
531,54.339
532,55.953
533,55.953
534,55.953
535,55.953
536,55.953
537,55.953
538,46.799
539,46.799
540,46.799
541,46.799
542,46.799
543,46.799
544,46.799
545,46.799
546,50.329
547,50.329
548,50.329
549,50.329
550,50.329
551,50.229
552,50.229
553,50.229
554,50.229
555,50.229
556,50.229
557,50.229
558,50.229
559,50.229
560,51.717
561,51.717
562,51.717
563,51.717
564,51.717
565,51.717
566,44.58
567,44.58
568,44.58
569,44.58
570,44.58
571,44.58
572,44.58
573,44.58
574,44.581
575,44.581
576,44.581
577,44.581
578,44.581
579,44.581
580,44.366
581,44.366
582,44.366
583,44.366
584,44.366
585,44.366
586,44.366
587,44.366
588,44.467
589,44.467
590,44.467
591,44.467
592,44.467
593,44.467
594,44.451
595,44.451
596,44.451
597,44.451
598,44.451
599,44.451
600,44.451
601,44.451
602,39.234
603,39.234
604,39.234
605,39.234
606,39.234
607,39.234
608,43.369
609,43.369
610,43.369
611,43.369
612,43.369
613,43.369
614,43.369
615,43.369
616,55.247
617,55.247
618,55.247
619,55.247
620,55.247
621,55.247
622,53.735
623,53.735
624,53.735
625,53.735
626,53.735
627,53.735
628,53.735
629,53.735
630,48.096
631,48.096
632,48.096
633,48.096
634,48.096
635,48.096
636,53.725
637,53.725
638,53.725
639,53.725
640,53.725
641,53.725
642,53.725
643,53.725
644,49.996
645,49.996
646,49.996
647,49.996
648,49.996
649,49.996
650,47.606
651,47.606
652,47.606
653,47.606
654,47.606
655,47.606
656,47.606
657,47.606
658,46.294
659,46.294
660,46.294
661,46.294
662,46.294
